mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,network_type
405,472,3155,17454,0,77.578161,12.975405,1702,8,1,1680000000,1700000000,-74.3,NR
405,10,3130,23179,0,77.685265,12.869524,1123,5,1,1680000000,1700000000,-96.7,LTE
405,10,4070,26873,0,77.761468,13.1812,637,2,1,1680000000,1700000000,-96.8,LTE
405,20,4026,65093,0,77.466948,12.933831,885,9,1,1680000000,1700000000,-97.0,LTE
405,10,2766,98926,0,77.458296,13.154866,1716,3,1,1680000000,1700000000,-109.5,UMTS
404,10,503,1405,0,77.549229,12.86347,1137,3,1,1680000000,1700000000,-115.3,GSM
405,20,3589,15167,0,77.67226,13.100306,1134,1,1,1680000000,1700000000,-106.0,LTE
405,1,4808,77097,0,77.740466,12.791919,759,3,1,1680000000,1700000000,-107.3,GSM
405,472,3115,88066,0,77.559713,13.121934,157,7,1,1680000000,1700000000,-114.1,GSM
404,10,1076,77246,0,77.658834,12.947031,935,6,1,1680000000,1700000000,-113.7,LTE
405,472,9221,38868,0,77.8,12.95439,1509,5,1,1680000000,1700000000,-108.7,UMTS
404,472,758,49253,0,77.574298,12.849128,1065,3,1,1680000000,1700000000,-108.7,GSM
405,10,293,23690,0,77.540568,13.138803,388,1,1,1680000000,1700000000,-103.3,LTE
405,20,1498,10801,0,77.646687,13.007893,878,17,1,1680000000,1700000000,-101.9,LTE
405,472,9344,16399,0,77.540643,13.051294,1760,1,1,1680000000,1700000000,-115.4,GSM
405,20,9551,6749,0,77.51148,12.885587,1175,3,1,1680000000,1700000000,-103.7,LTE
404,20,2251,66507,0,77.550523,12.941548,650,10,1,1680000000,1700000000,-109.9,LTE
405,1,5281,54230,0,77.491731,12.901912,480,6,1,1680000000,1700000000,-102.3,UMTS
404,472,3484,5474,0,77.519315,13.11747,294,2,1,1680000000,1700000000,-103.7,GSM
405,1,9927,84833,0,77.515382,12.902425,1667,4,1,1680000000,1700000000,-99.8,UMTS
405,472,5698,60957,0,77.676364,13.068279,941,4,1,1680000000,1700000000,-108.9,LTE
405,10,9862,76439,0,77.548397,13.181366,1065,3,1,1680000000,1700000000,-110.6,GSM
405,472,5735,37752,0,77.478717,12.88021,1125,1,1,1680000000,1700000000,-118.3,UMTS
404,472,8658,7778,0,77.500518,13.194332,848,1,1,1680000000,1700000000,-114.1,GSM
404,20,4662,37123,0,77.536627,12.933695,357,4,1,1680000000,1700000000,-102.8,NR
405,10,7483,35356,0,77.437244,13.053059,610,3,1,1680000000,1700000000,-95.5,GSM
404,472,462,9732,0,77.676372,13.056601,590,3,1,1680000000,1700000000,-100.9,UMTS
404,472,5121,92271,0,77.520964,13.172082,1618,3,1,1680000000,1700000000,-106.8,UMTS
404,10,8450,85493,0,77.599938,12.712667,167,4,1,1680000000,1700000000,-104.7,GSM
405,472,821,39264,0,77.593471,12.908603,1323,19,1,1680000000,1700000000,-85.5,LTE
404,20,8978,66796,0,77.4001,13.027579,765,1,1,1680000000,1700000000,-119.1,UMTS
404,472,6223,74927,0,77.652922,12.955737,360,7,1,1680000000,1700000000,-91.5,NR
405,472,8831,91619,0,77.632214,13.083719,1950,3,1,1680000000,1700000000,-100.7,GSM
404,472,4374,6098,0,77.477492,12.95587,1867,3,1,1680000000,1700000000,-111.3,GSM
405,10,6396,38197,0,77.560198,12.943687,1255,5,1,1680000000,1700000000,-92.4,LTE
405,472,9603,83938,0,77.602259,12.849497,244,2,1,1680000000,1700000000,-115.9,UMTS
405,472,3651,25146,0,77.660803,12.741643,991,4,1,1680000000,1700000000,-97.3,LTE
404,1,7310,66986,0,77.666677,12.915167,1782,9,1,1680000000,1700000000,-113.7,GSM
405,10,3085,56851,0,77.672275,12.929211,556,2,1,1680000000,1700000000,-102.7,LTE
405,472,6867,71188,0,77.651572,13.068279,503,14,1,1680000000,1700000000,-101.7,LTE
404,10,7480,7487,0,77.564487,12.901994,1998,4,1,1680000000,1700000000,-98.0,LTE
405,20,2653,1780,0,77.565971,12.877321,1774,3,1,1680000000,1700000000,-101.3,LTE
404,472,4373,86047,0,77.611452,13.069563,406,10,1,1680000000,1700000000,-88.1,UMTS
405,472,7752,55514,0,77.728888,12.892431,496,2,1,1680000000,1700000000,-98.6,LTE
404,20,520,15419,0,77.72115,12.973534,564,9,1,1680000000,1700000000,-99.5,UMTS
405,10,2673,11120,0,77.640916,12.884127,1615,7,1,1680000000,1700000000,-102.9,GSM
404,10,9331,28792,0,77.769432,12.74391,1338,1,1,1680000000,1700000000,-105.2,GSM
404,472,1453,40519,0,77.633547,13.062058,1258,3,1,1680000000,1700000000,-100.3,LTE
404,472,422,61531,0,77.775188,12.792992,1040,3,1,1680000000,1700000000,-117.6,LTE
404,10,7147,91189,0,77.643631,12.952504,102,10,1,1680000000,1700000000,-109.3,GSM
404,472,2026,68236,0,77.625494,12.986755,1813,11,1,1680000000,1700000000,-84.1,LTE
405,10,7184,10186,0,77.695359,13.028296,488,1,1,1680000000,1700000000,-105.3,UMTS
405,10,6009,40847,0,77.479244,12.915932,1955,10,1,1680000000,1700000000,-108.3,LTE
405,472,6537,31923,0,77.430162,12.997163,636,3,1,1680000000,1700000000,-96.5,GSM
404,1,4479,49228,0,77.78259,13.008592,1561,4,1,1680000000,1700000000,-95.6,LTE
405,20,4179,63213,0,77.585005,13.160449,1083,2,1,1680000000,1700000000,-96.0,LTE
405,20,485,17953,0,77.702411,13.142036,1110,1,1,1680000000,1700000000,-107.4,UMTS
405,472,2625,71771,0,77.594012,12.931524,1694,8,1,1680000000,1700000000,-87.4,LTE
404,472,2903,28376,0,77.780783,12.926966,864,4,1,1680000000,1700000000,-107.8,GSM
404,10,3823,81962,0,77.605244,13.135233,870,4,1,1680000000,1700000000,-102.9,UMTS
404,472,2519,10263,0,77.619978,12.945188,799,13,1,1680000000,1700000000,-76.4,NR
405,1,1401,5598,0,77.602434,13.077787,831,6,1,1680000000,1700000000,-100.7,LTE
405,472,2785,67599,0,77.61777,13.048525,307,21,1,1680000000,1700000000,-93.4,GSM
405,10,782,7457,0,77.68691,12.927203,551,20,1,1680000000,1700000000,-93.6,LTE
404,472,6642,3870,0,77.734107,12.963701,1252,7,1,1680000000,1700000000,-85.6,LTE
404,10,6685,77250,0,77.476472,12.897673,1786,4,1,1680000000,1700000000,-95.8,UMTS
405,472,6287,80563,0,77.452922,12.700888,104,3,1,1680000000,1700000000,-107.0,LTE
404,10,4492,53863,0,77.598143,12.940831,104,9,1,1680000000,1700000000,-91.7,LTE
405,472,2709,8878,0,77.793845,12.702715,462,2,1,1680000000,1700000000,-101.0,GSM
405,20,9387,65228,0,77.484172,12.942824,1184,1,1,1680000000,1700000000,-104.9,UMTS
404,472,1198,83089,0,77.531275,13.127841,1897,1,1,1680000000,1700000000,-95.4,LTE
405,1,5905,89985,0,77.634563,12.920303,701,10,1,1680000000,1700000000,-84.6,LTE
404,20,9106,24500,0,77.515774,12.86539,886,1,1,1680000000,1700000000,-107.7,UMTS
404,472,4924,54122,0,77.618687,12.957729,760,15,1,1680000000,1700000000,-87.0,GSM
404,20,349,11979,0,77.613191,13.027233,972,22,1,1680000000,1700000000,-96.8,LTE
404,472,5351,3574,0,77.685833,12.850431,1019,19,1,1680000000,1700000000,-90.9,LTE
404,1,4672,50656,0,77.612628,12.760157,1996,4,1,1680000000,1700000000,-99.8,GSM
405,10,1028,44273,0,77.526635,12.932223,827,2,1,1680000000,1700000000,-95.0,GSM
404,472,8482,17647,0,77.66386,13.012636,661,17,1,1680000000,1700000000,-105.0,LTE
404,472,5518,35865,0,77.635543,13.000564,267,3,1,1680000000,1700000000,-99.8,LTE
405,472,4952,19267,0,77.603204,12.719434,941,4,1,1680000000,1700000000,-90.4,LTE
404,1,7724,36995,0,77.635475,12.931008,269,5,1,1680000000,1700000000,-77.0,LTE
405,472,1227,54048,0,77.699623,12.914513,353,17,1,1680000000,1700000000,-101.8,GSM
405,10,6587,34053,0,77.785104,12.891119,1221,1,1,1680000000,1700000000,-108.7,GSM
405,10,2548,8804,0,77.68558,12.925716,1121,21,1,1680000000,1700000000,-78.9,LTE
405,1,3409,88872,0,77.407473,12.869193,1845,4,1,1680000000,1700000000,-106.7,GSM
404,472,4652,67265,0,77.75943,12.930966,314,4,1,1680000000,1700000000,-92.6,LTE
405,10,5821,74978,0,77.8,12.990377,1840,2,1,1680000000,1700000000,-89.6,LTE
404,10,9307,39528,0,77.489098,12.909154,1527,23,1,1680000000,1700000000,-111.1,LTE
404,20,7772,96569,0,77.534094,13.036884,1511,1,1,1680000000,1700000000,-106.9,GSM
404,472,9065,23173,0,77.695454,12.786826,222,3,1,1680000000,1700000000,-108.0,GSM
404,472,5436,31155,0,77.610692,13.010258,1851,3,1,1680000000,1700000000,-96.5,LTE
404,472,5471,75453,0,77.693905,12.882766,1983,4,1,1680000000,1700000000,-120.0,GSM
404,20,4712,65782,0,77.635411,12.980589,830,22,1,1680000000,1700000000,-82.9,LTE
404,472,1731,79098,0,77.647898,12.973391,624,7,1,1680000000,1700000000,-93.3,GSM
405,10,477,92653,0,77.647351,13.037138,322,8,1,1680000000,1700000000,-90.8,LTE
404,472,4192,90658,0,77.538836,12.94465,1819,3,1,1680000000,1700000000,-106.1,LTE
404,20,4745,93084,0,77.548053,12.971013,138,16,1,1680000000,1700000000,-81.7,NR
404,1,8028,20199,0,77.736237,12.890872,690,2,1,1680000000,1700000000,-107.0,GSM
405,10,4710,29158,0,77.532565,12.968889,1323,6,1,1680000000,1700000000,-89.6,UMTS
404,472,4707,53068,0,77.763402,13.153662,938,4,1,1680000000,1700000000,-105.6,UMTS
405,472,2784,18481,0,77.687647,12.908613,1533,25,1,1680000000,1700000000,-99.3,UMTS
404,472,2736,1496,0,77.693793,13.16166,908,2,1,1680000000,1700000000,-106.7,GSM
404,472,7482,97802,0,77.4104,12.833898,1918,1,1,1680000000,1700000000,-115.4,GSM
404,10,4444,97000,0,77.595636,13.090612,158,25,1,1680000000,1700000000,-92.5,UMTS
404,10,9691,60729,0,77.679555,13.012753,103,4,1,1680000000,1700000000,-92.3,LTE
405,1,873,29063,0,77.516877,13.119619,930,2,1,1680000000,1700000000,-113.4,UMTS
404,472,7772,56987,0,77.591276,13.05365,1876,13,1,1680000000,1700000000,-96.2,UMTS
405,10,5620,19021,0,77.682825,12.870595,788,10,1,1680000000,1700000000,-104.3,LTE
405,10,5554,75554,0,77.666923,13.038747,1240,7,1,1680000000,1700000000,-120.0,GSM
405,10,3559,61926,0,77.679422,13.044306,847,1,1,1680000000,1700000000,-114.3,GSM
404,472,5611,93307,0,77.657143,13.092648,344,3,1,1680000000,1700000000,-94.0,UMTS
405,10,383,47017,0,77.623454,13.025185,1924,3,1,1680000000,1700000000,-85.5,UMTS
405,10,6227,90863,0,77.505895,12.898353,1856,7,1,1680000000,1700000000,-98.6,LTE
404,20,4488,65901,0,77.603621,13.059734,1612,3,1,1680000000,1700000000,-94.7,UMTS
405,1,8218,6988,0,77.443521,12.81061,1114,3,1,1680000000,1700000000,-104.6,GSM
405,472,4196,96839,0,77.517842,12.875346,295,2,1,1680000000,1700000000,-106.8,UMTS
405,472,8809,74479,0,77.701184,13.060339,387,1,1,1680000000,1700000000,-95.3,UMTS
405,10,8626,20502,0,77.545005,13.125305,1236,2,1,1680000000,1700000000,-93.9,LTE
405,10,4850,5954,0,77.580783,13.097451,874,7,1,1680000000,1700000000,-104.3,UMTS
405,472,3226,3278,0,77.658252,12.98688,1759,3,1,1680000000,1700000000,-81.6,LTE
404,20,860,4977,0,77.625362,13.02606,179,3,1,1680000000,1700000000,-94.9,LTE
405,1,131,65094,0,77.637661,13.08943,790,10,1,1680000000,1700000000,-106.2,UMTS
404,1,9806,33824,0,77.683912,12.899104,494,7,1,1680000000,1700000000,-102.8,LTE
404,472,5507,18022,0,77.577365,13.088211,1275,10,1,1680000000,1700000000,-101.4,LTE
404,20,8680,47978,0,77.544315,13.051218,1768,4,1,1680000000,1700000000,-95.0,LTE
404,20,9760,33849,0,77.694179,12.833934,272,22,1,1680000000,1700000000,-104.5,LTE
405,10,3443,29056,0,77.548421,13.051535,168,3,1,1680000000,1700000000,-100.2,LTE
405,10,7236,54871,0,77.692163,12.919512,960,19,1,1680000000,1700000000,-87.0,LTE
405,20,7847,13753,0,77.59721,13.054941,1725,13,1,1680000000,1700000000,-98.0,UMTS
404,10,2127,30215,0,77.59492,13.042527,138,18,1,1680000000,1700000000,-77.8,LTE
405,472,611,55590,0,77.620673,12.872354,1255,2,1,1680000000,1700000000,-105.5,UMTS
404,10,1370,33486,0,77.750135,12.868771,345,1,1,1680000000,1700000000,-95.7,LTE
404,10,9020,5962,0,77.492604,12.921892,143,9,1,1680000000,1700000000,-87.8,LTE
404,472,4264,55096,0,77.575127,13.079195,1008,3,1,1680000000,1700000000,-101.4,LTE
404,1,9996,46653,0,77.57058,13.091843,969,8,1,1680000000,1700000000,-91.6,NR
404,10,8721,67891,0,77.596605,13.111888,404,9,1,1680000000,1700000000,-109.7,UMTS
404,10,3449,83835,0,77.612707,13.078647,1985,2,1,1680000000,1700000000,-88.5,LTE
404,472,7945,22699,0,77.621952,13.022761,1503,6,1,1680000000,1700000000,-88.8,UMTS
404,10,4706,10287,0,77.600114,12.709001,356,1,1,1680000000,1700000000,-110.0,GSM
404,472,4287,93054,0,77.638394,13.183996,1420,2,1,1680000000,1700000000,-89.8,UMTS
404,472,5171,54677,0,77.54613,13.048089,1236,4,1,1680000000,1700000000,-108.1,UMTS
405,10,3363,80940,0,77.683031,12.926728,378,21,1,1680000000,1700000000,-81.2,NR
404,10,6539,33833,0,77.61412,13.084469,1445,2,1,1680000000,1700000000,-92.6,UMTS
404,10,976,61868,0,77.66371,12.96142,1108,10,1,1680000000,1700000000,-72.3,NR
404,472,3052,70005,0,77.631101,12.817388,397,10,1,1680000000,1700000000,-105.2,GSM
404,10,1885,75216,0,77.595984,12.959132,583,12,1,1680000000,1700000000,-79.0,NR
405,472,1890,78874,0,77.574162,13.00939,1031,1,1,1680000000,1700000000,-92.4,LTE
404,1,7512,70385,0,77.583634,13.12827,1571,4,1,1680000000,1700000000,-104.8,GSM
404,10,4727,16772,0,77.734603,12.892411,1539,4,1,1680000000,1700000000,-112.1,GSM
404,10,5011,99148,0,77.44017,12.804309,1108,2,1,1680000000,1700000000,-107.7,UMTS
404,472,594,57087,0,77.613498,13.089614,996,1,1,1680000000,1700000000,-104.6,UMTS
404,472,9582,83693,0,77.732476,12.757532,1846,1,1,1680000000,1700000000,-112.0,UMTS
404,1,877,37324,0,77.739165,13.142813,838,3,1,1680000000,1700000000,-111.4,GSM
405,472,2225,27720,0,77.703063,12.899727,1077,10,1,1680000000,1700000000,-109.5,LTE
405,10,3560,13239,0,77.711525,12.712146,1501,3,1,1680000000,1700000000,-96.2,UMTS
404,10,237,65851,0,77.402922,13.081373,1046,1,1,1680000000,1700000000,-117.2,GSM
404,472,2500,91952,0,77.603808,12.921679,1184,14,1,1680000000,1700000000,-99.1,GSM
404,20,5455,61200,0,77.731201,12.770253,928,1,1,1680000000,1700000000,-109.3,UMTS
404,10,7908,21295,0,77.67761,13.011814,809,10,1,1680000000,1700000000,-105.9,LTE
405,472,8850,74985,0,77.411645,12.751191,852,3,1,1680000000,1700000000,-100.8,UMTS
405,472,2856,28178,0,77.492137,13.026724,1792,2,1,1680000000,1700000000,-102.5,UMTS
405,472,7675,97498,0,77.60797,13.018348,1264,14,1,1680000000,1700000000,-82.4,GSM
404,20,2791,67614,0,77.69044,12.950976,1358,3,1,1680000000,1700000000,-98.6,UMTS
405,10,4640,47833,0,77.641158,13.06695,1516,16,1,1680000000,1700000000,-93.3,NR
405,472,7940,99547,0,77.53888,13.133083,909,4,1,1680000000,1700000000,-98.3,UMTS
404,472,6126,68139,0,77.607316,12.848432,1438,1,1,1680000000,1700000000,-114.3,GSM
404,10,7234,55723,0,77.580441,12.923111,1533,1,1,1680000000,1700000000,-87.5,LTE
405,10,3600,4150,0,77.770447,12.93142,1702,8,1,1680000000,1700000000,-101.3,LTE
404,10,3669,20107,0,77.46385,13.160637,984,3,1,1680000000,1700000000,-102.8,LTE
404,472,8943,98082,0,77.691114,12.872195,919,5,1,1680000000,1700000000,-98.4,UMTS
404,472,4761,36533,0,77.471393,12.724034,1423,3,1,1680000000,1700000000,-118.1,GSM
404,10,3325,83960,0,77.776022,12.928001,267,10,1,1680000000,1700000000,-110.7,GSM
405,1,4414,15781,0,77.651427,12.923668,867,5,1,1680000000,1700000000,-97.4,UMTS
404,472,5086,65128,0,77.620832,12.93036,602,15,1,1680000000,1700000000,-72.1,LTE
405,10,8518,28427,0,77.694701,12.957222,1956,3,1,1680000000,1700000000,-110.7,GSM
405,10,4135,96439,0,77.64633,12.842287,968,7,1,1680000000,1700000000,-100.7,LTE
405,10,188,45668,0,77.68735,12.857983,1302,14,1,1680000000,1700000000,-100.5,GSM
404,472,8987,30581,0,77.635003,12.836963,310,4,1,1680000000,1700000000,-97.7,LTE
405,20,4011,34494,0,77.652866,13.05905,1770,19,1,1680000000,1700000000,-98.3,LTE
405,10,5329,21703,0,77.757976,12.742856,1862,1,1,1680000000,1700000000,-97.4,UMTS
404,10,8113,6061,0,77.735644,12.882602,130,4,1,1680000000,1700000000,-100.6,UMTS
404,472,1897,15799,0,77.770004,12.952832,1693,21,1,1680000000,1700000000,-96.9,LTE
405,472,6117,85822,0,77.677505,12.967519,1126,8,1,1680000000,1700000000,-100.7,GSM
404,472,1049,72770,0,77.49368,12.769961,829,3,1,1680000000,1700000000,-100.5,GSM
404,20,1647,57551,0,77.472312,12.962105,1724,3,1,1680000000,1700000000,-107.2,UMTS
405,472,5770,10477,0,77.417729,12.818381,370,3,1,1680000000,1700000000,-108.2,GSM
405,10,2441,94576,0,77.596757,12.942443,1226,19,1,1680000000,1700000000,-100.5,UMTS
404,472,5776,55906,0,77.504951,12.940097,553,4,1,1680000000,1700000000,-102.8,NR
405,10,8252,51010,0,77.439456,12.810933,1418,4,1,1680000000,1700000000,-106.9,GSM
404,10,8285,41526,0,77.648253,12.838939,432,9,1,1680000000,1700000000,-93.0,UMTS
405,472,9292,71951,0,77.459586,13.145906,208,1,1,1680000000,1700000000,-92.7,LTE
404,472,3561,57653,0,77.519373,12.909662,981,3,1,1680000000,1700000000,-87.1,NR
404,472,4541,78175,0,77.799297,13.081276,987,2,1,1680000000,1700000000,-114.1,GSM
405,10,6119,88839,0,77.464759,12.822797,697,1,1,1680000000,1700000000,-104.4,GSM
404,10,759,98364,0,77.614231,12.965726,781,3,1,1680000000,1700000000,-82.3,LTE
405,472,5002,84930,0,77.63495,12.975938,1577,11,1,1680000000,1700000000,-71.6,LTE
405,10,3266,48357,0,77.500409,13.17937,1866,3,1,1680000000,1700000000,-92.6,LTE
404,472,2922,80523,0,77.626441,12.889471,703,1,1,1680000000,1700000000,-114.2,UMTS
404,472,7945,18990,0,77.685267,13.024023,1871,1,1,1680000000,1700000000,-91.6,NR
405,472,4098,73569,0,77.444903,12.852922,234,2,1,1680000000,1700000000,-107.5,GSM
405,20,7773,47777,0,77.539806,12.922221,1002,3,1,1680000000,1700000000,-116.2,GSM
405,472,3438,27879,0,77.580398,12.937128,1546,2,1,1680000000,1700000000,-91.2,LTE
404,472,2881,8134,0,77.551909,12.921932,224,9,1,1680000000,1700000000,-113.0,GSM
404,472,3899,29672,0,77.644304,12.850145,1515,20,1,1680000000,1700000000,-73.0,NR
404,472,7351,18940,0,77.658868,13.019298,411,5,1,1680000000,1700000000,-89.7,LTE
404,10,4007,5028,0,77.669251,13.032644,421,3,1,1680000000,1700000000,-93.9,UMTS
405,472,4584,36272,0,77.611775,12.989691,1908,7,1,1680000000,1700000000,-94.9,LTE
405,472,8760,2573,0,77.705438,12.942379,193,6,1,1680000000,1700000000,-107.1,LTE
405,10,3865,7897,0,77.696612,12.878786,1270,2,1,1680000000,1700000000,-111.8,GSM
404,472,3478,88270,0,77.607595,13.051024,443,7,1,1680000000,1700000000,-86.8,LTE
404,20,898,12066,0,77.747408,12.958995,1134,9,1,1680000000,1700000000,-89.0,LTE
405,10,9704,68435,0,77.44316,12.907703,187,3,1,1680000000,1700000000,-106.6,GSM
404,472,9179,40668,0,77.576472,12.928869,1095,2,1,1680000000,1700000000,-89.6,UMTS
404,10,2783,81840,0,77.514695,12.991174,1573,1,1,1680000000,1700000000,-104.8,GSM
404,472,8875,45412,0,77.714083,13.061902,1023,1,1,1680000000,1700000000,-97.7,UMTS
404,10,3276,46194,0,77.662148,12.92076,1283,7,1,1680000000,1700000000,-100.1,UMTS
405,10,334,18906,0,77.637079,12.982173,551,15,1,1680000000,1700000000,-84.6,NR
405,472,1797,57922,0,77.751785,13.074677,463,2,1,1680000000,1700000000,-102.4,LTE
405,10,4547,63236,0,77.656116,12.977164,271,16,1,1680000000,1700000000,-84.8,LTE
404,20,3064,43623,0,77.639775,12.94506,1836,15,1,1680000000,1700000000,-98.1,UMTS
405,1,7517,69898,0,77.566824,12.806958,1735,1,1,1680000000,1700000000,-103.0,GSM
404,10,9693,32789,0,77.59977,13.114202,506,10,1,1680000000,1700000000,-97.9,LTE
404,10,6424,80139,0,77.428997,12.928538,859,4,1,1680000000,1700000000,-120.0,UMTS
404,472,9007,86832,0,77.751255,12.914937,408,4,1,1680000000,1700000000,-109.1,UMTS
404,472,7177,62294,0,77.64818,13.09451,1727,1,1,1680000000,1700000000,-100.6,NR
405,10,3447,10234,0,77.614588,12.86368,1540,4,1,1680000000,1700000000,-110.6,UMTS
405,472,8571,45099,0,77.608217,12.873337,1149,3,1,1680000000,1700000000,-104.0,UMTS
405,1,3744,71446,0,77.535854,12.902188,1739,3,1,1680000000,1700000000,-114.3,GSM
405,472,1784,34205,0,77.747424,12.93394,401,4,1,1680000000,1700000000,-110.9,GSM
405,472,8319,94681,0,77.792138,12.99677,956,2,1,1680000000,1700000000,-108.8,UMTS
405,472,8301,71737,0,77.445119,12.793217,1025,3,1,1680000000,1700000000,-112.7,UMTS
405,20,9758,85773,0,77.481995,12.913518,846,3,1,1680000000,1700000000,-103.1,LTE
404,10,8691,2821,0,77.632374,13.036378,304,2,1,1680000000,1700000000,-93.5,NR
404,10,2880,75984,0,77.783233,12.789736,1013,2,1,1680000000,1700000000,-114.5,GSM
405,472,5094,7120,0,77.628821,12.8139,1965,2,1,1680000000,1700000000,-108.1,GSM
405,20,8810,35245,0,77.673091,12.940381,1770,1,1,1680000000,1700000000,-97.5,GSM
404,472,9980,41168,0,77.548755,12.851291,1794,2,1,1680000000,1700000000,-98.1,UMTS
404,20,2549,23247,0,77.693704,12.984869,1211,1,1,1680000000,1700000000,-97.0,LTE
404,10,3779,17504,0,77.533879,12.986856,857,20,1,1680000000,1700000000,-104.8,GSM
405,472,9818,78486,0,77.673153,12.886636,1561,6,1,1680000000,1700000000,-100.0,LTE
405,10,5025,62403,0,77.575536,12.875614,1311,8,1,1680000000,1700000000,-92.7,UMTS
405,10,4651,32514,0,77.567591,12.939879,453,3,1,1680000000,1700000000,-94.3,UMTS
404,472,3593,63105,0,77.569434,12.730164,1275,4,1,1680000000,1700000000,-100.5,UMTS
405,20,7493,41312,0,77.540003,12.910465,1304,2,1,1680000000,1700000000,-105.8,GSM
404,10,6953,38635,0,77.586363,13.043825,397,18,1,1680000000,1700000000,-84.9,NR
405,472,8141,67765,0,77.689209,12.727115,727,1,1,1680000000,1700000000,-99.2,UMTS
405,472,7386,11048,0,77.666188,12.946675,237,9,1,1680000000,1700000000,-104.3,UMTS
405,10,1392,51185,0,77.750995,12.985621,402,17,1,1680000000,1700000000,-88.3,LTE
405,10,1476,45184,0,77.712575,13.031957,1707,4,1,1680000000,1700000000,-91.7,LTE
405,10,4047,54261,0,77.498987,12.84286,940,3,1,1680000000,1700000000,-106.8,GSM
405,10,4817,49037,0,77.624115,13.100706,749,3,1,1680000000,1700000000,-97.6,UMTS
404,10,8743,20882,0,77.741962,12.836352,291,3,1,1680000000,1700000000,-117.3,GSM
405,1,2363,93451,0,77.576095,13.185005,1342,4,1,1680000000,1700000000,-102.6,UMTS
405,10,4926,29874,0,77.561171,12.877441,1603,6,1,1680000000,1700000000,-87.1,LTE
